Cantidad de entradas (sin filtro): 1,056

		S	Aviso	GrCAc	CdAc	Texto de acción	 Cont.	CePl	Ubicac.técnica	Ce.	Ce.coste	A	Div.	Act.fijo	SNº	Emplaz.	ArE	Equipo	Conjunto	P	IniAvería	FinAvería	HIniAver	HFinAver	DurParada	Un.	UbTécAfect	Equipo	R	DAA	DTA	DTM	IAA	ITA	ETM	Ctrl.técn.	CtrlTéc el	GP	Cl.	Descripción	Soc.	ClPr	P	Creado	Creado el	TmpApert	Por	Modif.el	HoraMod	Hora	Fecha	Autor aviso	Ini.desead	HoraDesead	Fin desead	Hora des.	Mon.	Orden	Cliente	Cierre	HoCierre	Fecha ref.	HoraRef	PerfCatál	Stat.sist.	Emplz/Imput.	PtoTrbRes	StatUsu	Denomin.	Denom.ubic.técnica	Ped.clte.	Pedido	Fe.PedCpas	Se	OrgVt	CDis	Nº direc.	Nº objeto	TxE	D	Doc.venta	Pos.	Pos	NºAc	ClCatAct	Versión	FechaInic.	Fecha fin	Hora	Hora	FaCtd	Lista	Teléfono	Cód.postal	Población	Distrito	Ps	Rg	Calle	NºSerie

			19354110	SCDT	OU64	PARO POR CAMBIO DE ENERGÍA		8600	PI-EC-8600-PR-04	8600	EC11028												00:00:00	00:00:00	    0.00	H												MP	Z5	Novedades extruidos Duros	EC02	ZM		40285113	03.12.2024	05:13:40	40285113	10.12.2024	05:17:20	06:09:37	02.12.2024		02.12.2024	06:00:00	03.12.2024	06:00:00					00:00:00	10.12.2024	15:10:13	DT0011	MEAB	000019472249	PLHARD			LINEA 4: EXTRUIDOS DUROS								QM000019354110		S				   2	8	1	02.12.2024		01:00:00	00:00:00	    1
			19354110	SCDT	OU64	ARRANQUE POR CAMBIO DE ENERGÍA		8600	PI-EC-8600-PR-04	8600	EC11028												00:00:00	00:00:00	    0.00	H												MP	Z5	Novedades extruidos Duros	EC02	ZM		40285176	03.12.2024	06:12:47	40285113	10.12.2024	05:17:20	06:09:37	02.12.2024		02.12.2024	06:00:00	03.12.2024	06:00:00					00:00:00	10.12.2024	15:10:13	DT0011	MEAB	000019472249	PLHARD			LINEA 4: EXTRUIDOS DUROS								QM000019354110		S				   3	8	1	02.12.2024		01:00:00	00:00:00	    1
			19354126	SCDT	OU64	cambio de energia electrica		8600	PI-EC-8600-PR-05	8600	EC11021												00:00:00	00:00:00	    0.00	H												MP	Z5	TC1500 TURNO"A"  02/12/2024	EC02	ZM		80006745	03.12.2024	04:19:15	40285113	10.12.2024	05:15:14	23:59:46	02.12.2024	OPERPRO8	02.12.2024	18:00:00	03.12.2024	06:00:00					00:00:00	10.12.2024	05:15:14	DT0011	MEAB	000019472128	PLTC1500			LINEA 5: TC-1500								QM000019354126		S				   1	8	1	02.12.2024		00:50:00	00:00:00	    1
			19354126	SCDT	OU64	Cambio de energia electrica		8600	PI-EC-8600-PR-05	8600	EC11021												00:00:00	00:00:00	    0.00	H												MP	Z5	TC1500 TURNO"A"  02/12/2024	EC02	ZM		80006745	03.12.2024	04:19:15	40285113	10.12.2024	05:15:14	23:59:46	02.12.2024	OPERPRO8	02.12.2024	18:00:00	03.12.2024	06:00:00					00:00:00	10.12.2024	05:15:14	DT0011	MEAB	000019472128	PLTC1500			LINEA 5: TC-1500								QM000019354126		S				   2	8	1	02.12.2024		00:30:00	00:00:00	    1
			19354126	SCDT	IN05	Cambio de sabor, takito a doritos queso		8600	PI-EC-8600-PR-05	8600	EC11021												00:00:00	00:00:00	    0.00	H												MP	Z5	TC1500 TURNO"A"  02/12/2024	EC02	ZM		80006745	03.12.2024	04:19:15			00:00:00	23:59:46	02.12.2024	OPERPRO8	02.12.2024	18:00:00	03.12.2024	06:00:00					00:00:00	10.12.2024	05:15:14	DT0011	MEAB	000019472128	PLTC1500			LINEA 5: TC-1500								QM000019354126		S				   3	8	1	02.12.2024		00:30:00	00:00:00	    1
			19354126	SCDT	OU64	cambio de energia electrica		8600	PI-EC-8600-PR-05	8600	EC11021												00:00:00	00:00:00	    0.00	H												MP	Z5	TC1500 TURNO"A"  02/12/2024	EC02	ZM		80006745	03.12.2024	04:19:15	40285113	10.12.2024	05:15:14	23:59:46	02.12.2024	OPERPRO8	02.12.2024	18:00:00	03.12.2024	06:00:00					00:00:00	10.12.2024	05:15:14	DT0011	MEAB	000019472128	PLTC1500			LINEA 5: TC-1500								QM000019354126		S				   4	8	1	02.12.2024		00:50:00	00:00:00	    1
			19354126	SCDT	IN05	cambio de sabor queso a doritos pic acid		8600	PI-EC-8600-PR-05	8600	EC11021												00:00:00	00:00:00	    0.00	H												MP	Z5	TC1500 TURNO"A"  02/12/2024	EC02	ZM		80006745	03.12.2024	04:19:15			00:00:00	23:59:46	02.12.2024	OPERPRO8	02.12.2024	18:00:00	03.12.2024	06:00:00					00:00:00	10.12.2024	05:15:14	DT0011	MEAB	000019472128	PLTC1500			LINEA 5: TC-1500								QM000019354126		S				   5	8	1	02.12.2024		01:30:00	00:00:00	    1
			19354126	USDT	IN21	Z1:19352899 Falla motor de cangiones		8600	PI-EC-8600-PR-05	8600	EC11021												00:00:00	00:00:00	    0.00	H												MP	Z5	TC1500 TURNO"A"  02/12/2024	EC02	ZM		40285176	04.12.2024	07:52:42			00:00:00	23:59:46	02.12.2024	OPERPRO8	02.12.2024	18:00:00	03.12.2024	06:00:00					00:00:00	10.12.2024	05:15:14	DT0011	MEAB	000019472128	PLTC1500			LINEA 5: TC-1500								QM000019354126		S				   6	8	1	02.12.2024		00:50:00	00:00:00	    1
			19354130	DKHRT	DA00	LINEA PARADA		8600	PI-EC-8600-PR-02	8600	EC11020												00:00:00	00:00:00	    0.00	H												MP	Z5	LINEA PARADA PC10	EC02	ZM		40285176	03.12.2024	05:53:21			00:00:00	06:00:00	02.12.2024		02.12.2024	06:00:00	03.12.2024	06:00:00					00:00:00	03.12.2024	05:53:21	DT0011	MEAB	000019472355	PLPC10			LINEA 2: PC-10								QM000019354130		S				   1	8	1	02.12.2024		20:00:00	00:00:00	    1
			19354130	SCDT	OU10	LIMPIEZA PROFUNDA		8600	PI-EC-8600-PR-02	8600	EC11020												00:00:00	00:00:00	    0.00	H												MP	Z5	LINEA PARADA PC10	EC02	ZM		40285176	03.12.2024	05:53:21			00:00:00	06:00:00	02.12.2024		02.12.2024	06:00:00	03.12.2024	06:00:00					00:00:00	03.12.2024	05:53:21	DT0011	MEAB	000019472355	PLPC10			LINEA 2: PC-10								QM000019354130		S				   2	8	1	02.12.2024		04:00:00	00:00:00	    1
